scheme,321,111,211,121,112
321,1,0.9073761991184861,0.980554835364273,0.7979647394347941,0.8046409126263937
111,0.9073761991184861,1,0.9327845475758363,0.9182006740990409,0.9622763806066893
211,0.980554835364273,0.9327845475758363,1,0.7914182006740992,0.8641431164117191
121,0.7979647394347941,0.9182006740990409,0.7914182006740992,1,0.8549390718174749
112,0.8046409126263937,0.9622763806066893,0.8641431164117191,0.8549390718174749,1
